game_id,side,id,year,region,round,high_bracket_seed,high_bracket_team,low_bracket_seed,low_bracket_team,high_bracket_score,low_bracket_score,point_diff,point_total,win
20171405a,a,1405,2017,South,First Round,6,2017 Cincinnati,11,2017 Kansas St.,75,61,14,136,1
20171406a,a,1406,2017,South,First Round,3,2017 UCLA,14,2017 Kent St.,97,80,17,177,1
20171407a,a,1407,2017,South,First Round,7,2017 Dayton,10,2017 Wichita St.,58,64,-6,122,0
20171408a,a,1408,2017,South,First Round,2,2017 Kentucky,15,2017 Northern Kentucky,79,70,9,149,1
20172109a,a,2109,2017,East,Second Round,1,2017 Villanova,8,2017 Wisconsin,62,65,-3,127,0
20172110a,a,2110,2017,East,Second Round,5,2017 Virginia,4,2017 Florida,39,65,-26,104,0
20172111a,a,2111,2017,East,Second Round,11,2017 USC,3,2017 Baylor,78,82,-4,160,0
20172112a,a,2112,2017,East,Second Round,7,2017 South Carolina,2,2017 Duke,88,81,7,169,1
20172209a,a,2209,2017,West,Second Round,1,2017 Gonzaga,8,2017 Northwestern,79,73,6,152,1
20172210a,a,2210,2017,West,Second Round,5,2017 Notre Dame,4,2017 West Virginia,71,83,-12,154,0
20172211a,a,2211,2017,West,Second Round,11,2017 Xavier,3,2017 Florida St.,91,66,25,157,1
20172212a,a,2212,2017,West,Second Round,7,2017 Saint Mary's,2,2017 Arizona,60,69,-9,129,0
20172309a,a,2309,2017,Midwest,Second Round,1,2017 Kansas,9,2017 Michigan St.,90,70,20,160,1
20172310a,a,2310,2017,Midwest,Second Round,5,2017 Iowa St.,4,2017 Purdue,76,80,-4,156,0
20172311a,a,2311,2017,Midwest,Second Round,11,2017 Rhode Island,3,2017 Oregon,72,75,-3,147,0
20172312a,a,2312,2017,Midwest,Second Round,7,2017 Michigan,2,2017 Louisville,73,69,4,142,1
20172409a,a,2409,2017,South,Second Round,1,2017 North Carolina,8,2017 Arkansas,72,65,7,137,1
20172410a,a,2410,2017,South,Second Round,12,2017 Middle Tennessee,4,2017 Butler,65,74,-9,139,0
20172411a,a,2411,2017,South,Second Round,6,2017 Cincinnati,3,2017 UCLA,67,79,-12,146,0
20172412a,a,2412,2017,South,Second Round,10,2017 Wichita St.,2,2017 Kentucky,62,65,-3,127,0
20173113a,a,3113,2017,East,Sweet 16,8,2017 Wisconsin,4,2017 Florida,83,84,-1,167,0
20173113a,a,3113,2017,East,Sweet 16,3,2017 Baylor,7,2017 South Carolina,50,70,-20,120,0
20173213a,a,3213,2017,West,Sweet 16,1,2017 Gonzaga,4,2017 West Virginia,61,58,3,119,1
20173214a,a,3214,2017,West,Sweet 16,11,2017 Xavier,2,2017 Arizona,73,71,2,144,1
20173313a,a,3313,2017,Midwest,Sweet 16,1,2017 Kansas,4,2017 Purdue,98,66,32,164,1
20173314a,a,3314,2017,Midwest,Sweet 16,3,2017 Oregon,7,2017 Michigan,69,68,1,137,1
20173413a,a,3413,2017,South,Sweet 16,1,2017 North Carolina,4,2017 Butler,92,80,12,172,1
20173414a,a,3414,2017,South,Sweet 16,3,2017 UCLA,2,2017 Kentucky,75,86,-11,161,0
20174115a,a,4115,2017,East,Elite Eight,4,2017 Florida,7,2017 South Carolina,70,77,-7,147,0
20174215a,a,4215,2017,West,Elite Eight,1,2017 Gonzaga,11,2017 Xavier,83,59,24,142,1
20174315a,a,4315,2017,Midwest,Elite Eight,1,2017 Kansas,3,2017 Oregon,60,74,-14,134,0
20174415a,a,4415,2017,South,Elite Eight,1,2017 North Carolina,2,2017 Kentucky,75,73,2,148,1
20175516a,a,5516,2017,Final Four,Final Four,7,2017 South Carolina,1,2017 Gonzaga,73,77,-4,150,0
20175517a,a,5517,2017,Final Four,Final Four,3,2017 Oregon,1,2017 North Carolina,76,77,-1,153,0
20175618a,a,5618,2017,Final Four,Championship,1,2017 Gonzaga,1,2017 North Carolina,65,71,-6,136,0
20181102a,a,1102,2018,South,First Round,8,2018 Creighton,9,2018 Kansas St.,59,69,-10,128,0
20181103a,a,1103,2018,South,First Round,5,2018 Kentucky,12,2018 Davidson,78,73,5,151,1
20181104a,a,1104,2018,South,First Round,4,2018 Arizona,13,2018 Buffalo,68,89,-21,157,0
20181105a,a,1105,2018,South,First Round,6,2018 Miami FL,11,2018 Loyola Chicago,62,64,-2,126,0
20181106a,a,1106,2018,South,First Round,3,2018 Tennessee,14,2018 Wright St.,73,47,26,120,1
20181107a,a,1107,2018,South,First Round,7,2018 Nevada,10,2018 Texas,87,83,4,170,1
20181108a,a,1108,2018,South,First Round,2,2018 Cincinnati,15,2018 Georgia St.,68,53,15,121,1
20181201a,a,1201,2018,West,First Round,1,2018 Xavier,16,2018 Texas Southern,102,83,19,185,1
20181202a,a,1202,2018,West,First Round,8,2018 Missouri,9,2018 Florida St.,54,67,-13,121,0
20181203a,a,1203,2018,West,First Round,5,2018 Ohio St.,12,2018 South Dakota St.,81,73,8,154,1
20181204a,a,1204,2018,West,First Round,4,2018 Gonzaga,13,2018 UNC Greensboro,68,64,4,132,1
20181205a,a,1205,2018,West,First Round,6,2018 Houston,11,2018 San Diego St.,67,65,2,132,1
20181206a,a,1206,2018,West,First Round,3,2018 Michigan,14,2018 Montana,61,47,14,108,1
20181207a,a,1207,2018,West,First Round,7,2018 Texas A&M,10,2018 Providence,73,69,4,142,1
20181208a,a,1208,2018,West,First Round,2,2018 North Carolina,15,2018 Lipscomb,84,66,18,150,1
20181301a,a,1301,2018,East,First Round,1,2018 Villanova,16,2018 Radford,87,61,26,148,1
20181302a,a,1302,2018,East,First Round,8,2018 Virginia Tech,9,2018 Alabama,83,86,-3,169,0
20181303a,a,1303,2018,East,First Round,5,2018 West Virginia,12,2018 Murray St.,85,68,17,153,1
20181304a,a,1304,2018,East,First Round,4,2018 Wichita St.,13,2018 Marshall,75,81,-6,156,0
20181305a,a,1305,2018,East,First Round,6,2018 Florida,11,2018 St. Bonaventure,77,62,15,139,1
20181306a,a,1306,2018,East,First Round,3,2018 Texas Tech,14,2018 Stephen F. Austin,70,60,10,130,1
20181307a,a,1307,2018,East,First Round,7,2018 Arkansas,10,2018 Butler,62,79,-17,141,0
20181308a,a,1308,2018,East,First Round,2,2018 Purdue,15,2018 Cal St. Fullerton,74,48,26,122,1
20181401a,a,1401,2018,Midwest,First Round,1,2018 Kansas,16,2018 Penn,76,60,16,136,1
20181402a,a,1402,2018,Midwest,First Round,8,2018 Seton Hall,9,2018 NC St.,94,83,11,177,1
20181403a,a,1403,2018,Midwest,First Round,5,2018 Clemson,12,2018 New Mexico St.,79,68,11,147,1
20181404a,a,1404,2018,Midwest,First Round,4,2018 Auburn,13,2018 Charleston,62,58,4,120,1
20181405a,a,1405,2018,Midwest,First Round,6,2018 TCU,11,2018 Syracuse,52,57,-5,109,0
20181406a,a,1406,2018,Midwest,First Round,3,2018 Michigan St.,14,2018 Bucknell,82,78,4,160,1
20181407a,a,1407,2018,Midwest,First Round,7,2018 Rhode Island,10,2018 Oklahoma,83,78,5,161,1
20181408a,a,1408,2018,Midwest,First Round,2,2018 Duke,15,2018 Iona,89,67,22,156,1
20182109a,a,2109,2018,South,Second Round,16,2018 UMBC,9,2018 Kansas St.,43,50,-7,93,0
20182110a,a,2110,2018,South,Second Round,5,2018 Kentucky,13,2018 Buffalo,95,75,20,170,1
20182111a,a,2111,2018,South,Second Round,11,2018 Loyola Chicago,3,2018 Tennessee,63,62,1,125,1
20182112a,a,2112,2018,South,Second Round,7,2018 Nevada,2,2018 Cincinnati,75,73,2,148,1
20182209a,a,2209,2018,West,Second Round,1,2018 Xavier,9,2018 Florida St.,70,75,-5,145,0
20182210a,a,2210,2018,West,Second Round,5,2018 Ohio St.,4,2018 Gonzaga,84,90,-6,174,0
20182211a,a,2211,2018,West,Second Round,6,2018 Houston,3,2018 Michigan,63,64,-1,127,0
20182212a,a,2212,2018,West,Second Round,7,2018 Texas A&M,2,2018 North Carolina,86,65,21,151,1
20182309a,a,2309,2018,East,Second Round,1,2018 Villanova,9,2018 Alabama,81,58,23,139,1
20182310a,a,2310,2018,East,Second Round,5,2018 West Virginia,13,2018 Marshall,94,71,23,165,1
20182311a,a,2311,2018,East,Second Round,6,2018 Florida,3,2018 Texas Tech,66,69,-3,135,0
20182312a,a,2312,2018,East,Second Round,10,2018 Butler,2,2018 Purdue,73,76,-3,149,0
20182409a,a,2409,2018,Midwest,Second Round,1,2018 Kansas,8,2018 Seton Hall,83,79,4,162,1
20182410a,a,2410,2018,Midwest,Second Round,5,2018 Clemson,4,2018 Auburn,84,53,31,137,1
20182411a,a,2411,2018,Midwest,Second Round,11,2018 Syracuse,3,2018 Michigan St.,55,53,2,108,1
20182412a,a,2412,2018,Midwest,Second Round,7,2018 Rhode Island,2,2018 Duke,62,87,-25,149,0
20183113a,a,3113,2018,South,Sweet 16,9,2018 Kansas St.,5,2018 Kentucky,61,58,3,119,1
20183113a,a,3113,2018,South,Sweet 16,11,2018 Loyola Chicago,7,2018 Nevada,69,68,1,137,1
20183213a,a,3213,2018,West,Sweet 16,9,2018 Florida St.,4,2018 Gonzaga,75,60,15,135,1
20183214a,a,3214,2018,West,Sweet 16,3,2018 Michigan,7,2018 Texas A&M,99,72,27,171,1
20183313a,a,3313,2018,East,Sweet 16,1,2018 Villanova,5,2018 West Virginia,90,78,12,168,1
20183314a,a,3314,2018,East,Sweet 16,3,2018 Texas Tech,2,2018 Purdue,78,65,13,143,1
20183413a,a,3413,2018,Midwest,Sweet 16,1,2018 Kansas,5,2018 Clemson,80,76,4,156,1
20183414a,a,3414,2018,Midwest,Sweet 16,11,2018 Syracuse,2,2018 Duke,65,69,-4,134,0
20184115a,a,4115,2018,South,Elite Eight,9,2018 Kansas St.,11,2018 Loyola Chicago,62,78,-16,140,0
20184215a,a,4215,2018,West,Elite Eight,9,2018 Florida St.,3,2018 Michigan,54,58,-4,112,0
20184315a,a,4315,2018,East,Elite Eight,1,2018 Villanova,3,2018 Texas Tech,71,59,12,130,1
20184415a,a,4415,2018,Midwest,Elite Eight,1,2018 Kansas,2,2018 Duke,85,81,4,166,1
20185516a,a,5516,2018,Final Four,Final Four,11,2018 Loyola Chicago,3,2018 Michigan,57,69,-12,126,0
20185517a,a,5517,2018,Final Four,Final Four,1,2018 Villanova,1,2018 Kansas,95,79,16,174,1
20185618a,a,5618,2018,Final Four,Championship,3,2018 Michigan,1,2018 Villanova,62,79,-17,141,0
20191101a,a,1101,2019,East,First Round,1,2019 Duke,16,2019 North Dakota St.,85,62,23,147,1
20191102a,a,1102,2019,East,First Round,8,2019 VCU,9,2019 UCF,58,73,-15,131,0
20191103a,a,1103,2019,East,First Round,5,2019 Mississippi St.,12,2019 Liberty,76,80,-4,156,0
20191104a,a,1104,2019,East,First Round,4,2019 Virginia Tech,13,2019 Saint Louis,66,52,14,118,1
20191105a,a,1105,2019,East,First Round,6,2019 Maryland,11,2019 Belmont,79,77,2,156,1
20191106a,a,1106,2019,East,First Round,3,2019 LSU,14,2019 Yale,79,74,5,153,1
20191107a,a,1107,2019,East,First Round,7,2019 Louisville,10,2019 Minnesota,76,86,-10,162,0
20191108a,a,1108,2019,East,First Round,2,2019 Michigan St.,15,2019 Bradley,76,65,11,141,1
20191201a,a,1201,2019,West,First Round,1,2019 Gonzaga,16,2019 Fairleigh Dickinson,87,49,38,136,1
20191202a,a,1202,2019,West,First Round,8,2019 Syracuse,9,2019 Baylor,69,78,-9,147,0
20191203a,a,1203,2019,West,First Round,5,2019 Marquette,12,2019 Murray St.,64,83,-19,147,0
20191204a,a,1204,2019,West,First Round,4,2019 Florida St.,13,2019 Vermont,76,79,-3,155,0
20191205a,a,1205,2019,West,First Round,6,2019 Buffalo,11,2019 Arizona St.,91,74,17,165,1
20191206a,a,1206,2019,West,First Round,3,2019 Texas Tech,14,2019 Northern Kentucky,72,57,15,129,1
20191207a,a,1207,2019,West,First Round,7,2019 Nevada,10,2019 Florida,61,70,-9,131,0
20191208a,a,1208,2019,West,First Round,2,2019 Michigan,15,2019 Montana,74,55,19,129,1
20191301a,a,1301,2019,South,First Round,1,2019 Virginia,16,2019 Gardner Webb,71,56,15,127,1
20191302a,a,1302,2019,South,First Round,8,2019 Mississippi,9,2019 Oklahoma,72,95,-23,167,0
20191303a,a,1303,2019,South,First Round,5,2019 Wisconsin,12,2019 Oregon,54,72,-18,126,0
20191304a,a,1304,2019,South,First Round,4,2019 Kansas St.,13,2019 UC Irvine,64,70,-6,134,0
20191305a,a,1305,2019,South,First Round,6,2019 Villanova,11,2019 Saint Mary's,61,57,4,118,1
20191306a,a,1306,2019,South,First Round,3,2019 Purdue,14,2019 Old Dominion,61,48,13,109,1
20191307a,a,1307,2019,South,First Round,7,2019 Cincinnati,10,2019 Iowa,72,79,-7,151,0
20191308a,a,1308,2019,South,First Round,2,2019 Tennessee,15,2019 Colgate,77,70,7,147,1
20191401a,a,1401,2019,Midwest,First Round,1,2019 North Carolina,16,2019 Iona,88,73,15,161,1
20191402a,a,1402,2019,Midwest,First Round,8,2019 Utah St.,9,2019 Washington,61,78,-17,139,0
20191403a,a,1403,2019,Midwest,First Round,5,2019 Auburn,12,2019 New Mexico St.,78,77,1,155,1
20191404a,a,1404,2019,Midwest,First Round,4,2019 Kansas,13,2019 Northeastern,87,53,34,140,1
20191405a,a,1405,2019,Midwest,First Round,6,2019 Iowa St.,11,2019 Ohio St.,59,62,-3,121,0
20191406a,a,1406,2019,Midwest,First Round,3,2019 Houston,14,2019 Georgia St.,84,55,29,139,1
20191407a,a,1407,2019,Midwest,First Round,7,2019 Wofford,10,2019 Seton Hall,84,68,16,152,1
20191408a,a,1408,2019,Midwest,First Round,2,2019 Kentucky,15,2019 Abilene Christian,79,44,35,123,1
20192109a,a,2109,2019,East,Second Round,1,2019 Duke,9,2019 UCF,77,76,1,153,1
20192110a,a,2110,2019,East,Second Round,12,2019 Liberty,4,2019 Virginia Tech,58,67,-9,125,0
20192111a,a,2111,2019,East,Second Round,6,2019 Maryland,3,2019 LSU,67,69,-2,136,0
20192112a,a,2112,2019,East,Second Round,10,2019 Minnesota,2,2019 Michigan St.,50,70,-20,120,0
20192209a,a,2209,2019,West,Second Round,1,2019 Gonzaga,9,2019 Baylor,83,71,12,154,1
20192210a,a,2210,2019,West,Second Round,12,2019 Murray St.,4,2019 Florida St.,62,90,-28,152,0
20192211a,a,2211,2019,West,Second Round,6,2019 Buffalo,3,2019 Texas Tech,58,78,-20,136,0
20192212a,a,2212,2019,West,Second Round,10,2019 Florida,2,2019 Michigan,49,64,-15,113,0
20192309a,a,2309,2019,South,Second Round,1,2019 Virginia,9,2019 Oklahoma,63,51,12,114,1
20192310a,a,2310,2019,South,Second Round,12,2019 Oregon,13,2019 UC Irvine,73,54,19,127,1
20192311a,a,2311,2019,South,Second Round,6,2019 Villanova,3,2019 Purdue,61,87,-26,148,0
20192312a,a,2312,2019,South,Second Round,10,2019 Iowa,2,2019 Tennessee,77,83,-6,160,0
20192409a,a,2409,2019,Midwest,Second Round,1,2019 North Carolina,9,2019 Washington,81,59,22,140,1
20192410a,a,2410,2019,Midwest,Second Round,5,2019 Auburn,4,2019 Kansas,89,75,14,164,1
20192411a,a,2411,2019,Midwest,Second Round,11,2019 Ohio St.,3,2019 Houston,59,74,-15,133,0
20192412a,a,2412,2019,Midwest,Second Round,7,2019 Wofford,2,2019 Kentucky,56,62,-6,118,0
20193113a,a,3113,2019,East,Sweet 16,1,2019 Duke,4,2019 Virginia Tech,75,73,2,148,1
20193113a,a,3113,2019,East,Sweet 16,3,2019 LSU,2,2019 Michigan St.,63,80,-17,143,0
20193213a,a,3213,2019,West,Sweet 16,1,2019 Gonzaga,4,2019 Florida St.,72,58,14,130,1
20193214a,a,3214,2019,West,Sweet 16,3,2019 Texas Tech,2,2019 Michigan,63,44,19,107,1
20193313a,a,3313,2019,South,Sweet 16,1,2019 Virginia,12,2019 Oregon,53,49,4,102,1
20193314a,a,3314,2019,South,Sweet 16,3,2019 Purdue,2,2019 Tennessee,99,94,5,193,1
20193413a,a,3413,2019,Midwest,Sweet 16,1,2019 North Carolina,5,2019 Auburn,80,97,-17,177,0
20193414a,a,3414,2019,Midwest,Sweet 16,3,2019 Houston,2,2019 Kentucky,58,62,-4,120,0
20194115a,a,4115,2019,East,Elite Eight,1,2019 Duke,2,2019 Michigan St.,67,68,-1,135,0
20194215a,a,4215,2019,West,Elite Eight,1,2019 Gonzaga,3,2019 Texas Tech,69,75,-6,144,0
20194315a,a,4315,2019,South,Elite Eight,1,2019 Virginia,3,2019 Purdue,80,75,5,155,1
20194415a,a,4415,2019,Midwest,Elite Eight,5,2019 Auburn,2,2019 Kentucky,77,71,6,148,1
20195516a,a,5516,2019,Final Four,Final Four,2,2019 Michigan St.,3,2019 Texas Tech,51,61,-10,112,0
20195517a,a,5517,2019,Final Four,Final Four,1,2019 Virginia,5,2019 Auburn,63,62,1,125,1
20195618a,a,5618,2019,Final Four,Championship,3,2019 Texas Tech,1,2019 Virginia,77,85,-8,162,0
20211101a,a,1101,2021,West,First Round,1,2021 Gonzaga,16,2021 Norfolk St.,98,55,43,153,1
20211102a,a,1102,2021,West,First Round,8,2021 Oklahoma,9,2021 Missouri,72,68,4,140,1
20211103a,a,1103,2021,West,First Round,5,2021 Creighton,12,2021 UC Santa Barbara,63,62,1,125,1
20211104a,a,1104,2021,West,First Round,4,2021 Virginia,13,2021 Ohio,58,62,-4,120,0
20211105a,a,1105,2021,West,First Round,6,2021 USC,11,2021 Drake,72,56,16,128,1
20211106a,a,1106,2021,West,First Round,3,2021 Kansas,14,2021 Eastern Washington,83,84,-1,167,0
20211108a,a,1108,2021,West,First Round,2,2021 Iowa,15,2021 Grand Canyon,86,74,12,160,1
20211201a,a,1201,2021,East,First Round,1,2021 Michigan,16,2021 Texas Southern,82,66,16,148,1
20211202a,a,1202,2021,East,First Round,8,2021 LSU,9,2021 St. Bonaventure,76,61,15,137,1
20211203a,a,1203,2021,East,First Round,5,2021 Colorado,12,2021 Georgetown,96,73,23,169,1
20211204a,a,1204,2021,East,First Round,4,2021 Florida St.,13,2021 UNC Greensboro,64,54,10,118,1
20211205a,a,1205,2021,East,First Round,6,2021 BYU,11,2021 UCLA,62,73,-11,135,0
20211206a,a,1206,2021,East,First Round,3,2021 Texas,14,2021 Abilene Christian,52,53,-1,105,0
20211207a,a,1207,2021,East,First Round,7,2021 Connecticut,10,2021 Maryland,54,63,-9,117,0
20211208a,a,1208,2021,East,First Round,2,2021 Alabama,15,2021 Iona,68,55,13,123,1
20211301a,a,1301,2021,South,First Round,1,2021 Baylor,16,2021 Hartford,79,55,24,134,1
20211302a,a,1302,2021,South,First Round,8,2021 North Carolina,9,2021 Wisconsin,62,85,-23,147,0
20211303a,a,1303,2021,South,First Round,5,2021 Villanova,12,2021 Winthrop,73,63,10,136,1
20211304a,a,1304,2021,South,First Round,4,2021 Purdue,13,2021 North Texas,69,78,-9,147,0
20211305a,a,1305,2021,South,First Round,6,2021 Texas Tech,11,2021 Utah St.,65,53,12,118,1
20211306a,a,1306,2021,South,First Round,3,2021 Arkansas,14,2021 Colgate,85,68,17,153,1
20211307a,a,1307,2021,South,First Round,7,2021 Florida,10,2021 Virginia Tech,75,70,5,145,1
20211308a,a,1308,2021,South,First Round,2,2021 Ohio St.,15,2021 Oral Roberts,72,75,-3,147,0
20211401a,a,1401,2021,Midwest,First Round,1,2021 Illinois,16,2021 Drexel,78,49,29,127,1
20211402a,a,1402,2021,Midwest,First Round,8,2021 Loyola Chicago,9,2021 Georgia Tech,71,60,11,131,1
20211403a,a,1403,2021,Midwest,First Round,5,2021 Tennessee,12,2021 Oregon St.,56,70,-14,126,0
20211404a,a,1404,2021,Midwest,First Round,4,2021 Oklahoma St.,13,2021 Liberty,69,60,9,129,1
20211405a,a,1405,2021,Midwest,First Round,6,2021 San Diego St.,11,2021 Syracuse,62,78,-16,140,0
20211406a,a,1406,2021,Midwest,First Round,3,2021 West Virginia,14,2021 Morehead St.,84,67,17,151,1
20211407a,a,1407,2021,Midwest,First Round,7,2021 Clemson,10,2021 Rutgers,56,60,-4,116,0
20211408a,a,1408,2021,Midwest,First Round,2,2021 Houston,15,2021 Cleveland St.,87,56,31,143,1
20212109a,a,2109,2021,West,Second Round,1,2021 Gonzaga,8,2021 Oklahoma,87,71,16,158,1
20212110a,a,2110,2021,West,Second Round,5,2021 Creighton,13,2021 Ohio,72,58,14,130,1
20212111a,a,2111,2021,West,Second Round,6,2021 USC,3,2021 Kansas,85,51,34,136,1
20212112a,a,2112,2021,West,Second Round,7,2021 Oregon,2,2021 Iowa,95,80,15,175,1
20212209a,a,2209,2021,East,Second Round,1,2021 Michigan,8,2021 LSU,86,76,10,162,1
20212210a,a,2210,2021,East,Second Round,5,2021 Colorado,4,2021 Florida St.,53,71,-18,124,0
20212211a,a,2211,2021,East,Second Round,11,2021 UCLA,14,2021 Abilene Christian,67,47,20,114,1
20212212a,a,2212,2021,East,Second Round,10,2021 Maryland,2,2021 Alabama,77,96,-19,173,0
20212309a,a,2309,2021,South,Second Round,1,2021 Baylor,9,2021 Wisconsin,76,63,13,139,1
20212310a,a,2310,2021,South,Second Round,5,2021 Villanova,13,2021 North Texas,84,61,23,145,1
20212311a,a,2311,2021,South,Second Round,6,2021 Texas Tech,3,2021 Arkansas,66,68,-2,134,0
20212312a,a,2312,2021,South,Second Round,7,2021 Florida,15,2021 Oral Roberts,78,81,-3,159,0
20212409a,a,2409,2021,Midwest,Second Round,1,2021 Illinois,8,2021 Loyola Chicago,58,71,-13,129,0
20212410a,a,2410,2021,Midwest,Second Round,12,2021 Oregon St.,4,2021 Oklahoma St.,80,70,10,150,1
20212411a,a,2411,2021,Midwest,Second Round,11,2021 Syracuse,3,2021 West Virginia,75,72,3,147,1
20212412a,a,2412,2021,Midwest,Second Round,10,2021 Rutgers,2,2021 Houston,60,63,-3,123,0
20213113a,a,3113,2021,West,Sweet 16,1,2021 Gonzaga,5,2021 Creighton,83,65,18,148,1
20213113a,a,3113,2021,West,Sweet 16,6,2021 USC,7,2021 Oregon,82,68,14,150,1
20213213a,a,3213,2021,East,Sweet 16,1,2021 Michigan,4,2021 Florida St.,76,58,18,134,1
20213214a,a,3214,2021,East,Sweet 16,11,2021 UCLA,2,2021 Alabama,88,78,10,166,1
20213313a,a,3313,2021,South,Sweet 16,1,2021 Baylor,5,2021 Villanova,62,51,11,113,1
20213314a,a,3314,2021,South,Sweet 16,3,2021 Arkansas,15,2021 Oral Roberts,72,70,2,142,1
20213413a,a,3413,2021,Midwest,Sweet 16,8,2021 Loyola Chicago,12,2021 Oregon St.,58,65,-7,123,0
20213414a,a,3414,2021,Midwest,Sweet 16,11,2021 Syracuse,2,2021 Houston,46,62,-16,108,0
20214115a,a,4115,2021,West,Elite Eight,1,2021 Gonzaga,6,2021 USC,85,66,19,151,1
20214215a,a,4215,2021,East,Elite Eight,1,2021 Michigan,11,2021 UCLA,49,51,-2,100,0
20214315a,a,4315,2021,South,Elite Eight,1,2021 Baylor,3,2021 Arkansas,81,72,9,153,1
20214415a,a,4415,2021,Midwest,Elite Eight,12,2021 Oregon St.,2,2021 Houston,61,67,-6,128,0
20215516a,a,5516,2021,Final Four,Final Four,1,2021 Gonzaga,11,2021 UCLA,93,90,3,183,1
20215517a,a,5517,2021,Final Four,Final Four,1,2021 Baylor,2,2021 Houston,78,59,19,137,1
20215618a,a,5618,2021,Final Four,Championship,1,2021 Gonzaga,1,2021 Baylor,70,86,-16,156,0
20221101a,a,1101,2022,West,First Round,1,2022 Gonzaga,16,2022 Georgia St.,93,72,21,165,1
20221102a,a,1102,2022,West,First Round,8,2022 Boise St.,9,2022 Memphis,53,64,-11,117,0
20221103a,a,1103,2022,West,First Round,5,2022 Connecticut,12,2022 New Mexico St.,63,70,-7,133,0
20221104a,a,1104,2022,West,First Round,4,2022 Arkansas,13,2022 Vermont,75,71,4,146,1
20221105a,a,1105,2022,West,First Round,6,2022 Alabama,11,2022 Notre Dame,64,78,-14,142,0
20221106a,a,1106,2022,West,First Round,3,2022 Texas Tech,14,2022 Montana St.,97,62,35,159,1
20221107a,a,1107,2022,West,First Round,7,2022 Michigan St.,10,2022 Davidson,74,73,1,147,1
20221108a,a,1108,2022,West,First Round,2,2022 Duke,15,2022 Cal St. Fullerton,78,61,17,139,1
20221201a,a,1201,2022,East,First Round,1,2022 Baylor,16,2022 Norfolk St.,85,49,36,134,1
20221202a,a,1202,2022,East,First Round,8,2022 North Carolina,9,2022 Marquette,95,63,32,158,1
20221203a,a,1203,2022,East,First Round,5,2022 Saint Mary's,12,2022 Indiana,82,53,29,135,1
20221204a,a,1204,2022,East,First Round,4,2022 UCLA,13,2022 Akron,57,53,4,110,1
20221205a,a,1205,2022,East,First Round,6,2022 Texas,11,2022 Virginia Tech,81,73,8,154,1
20221206a,a,1206,2022,East,First Round,3,2022 Purdue,14,2022 Yale,78,56,22,134,1
20221207a,a,1207,2022,East,First Round,7,2022 Murray St.,10,2022 San Francisco,92,87,5,179,1
